season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2023,REG,NE,6,00-0038103,G,Cole Strange,Cole,Strange,Knee,,Out,Knee,,Limited Participation in Practice,2023-10-13T19:15:02Z
2023,REG,NE,6,00-0036966,T,Tyrone Wheatley,Tyrone,Wheatley,Knee,,Out,Knee,,Limited Participation in Practice,2023-10-13T18:27:47Z
2023,REG,NE,6,00-0036981,DT,Christian Barmore,Christian,Barmore,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-10-13T18:26:48Z
2023,REG,NE,6,00-0032071,T,Trenton Brown,Trenton,Brown,Chest,,Questionable,Chest,,Limited Participation in Practice,2023-10-13T18:26:48Z
2023,REG,NE,6,00-0036231,S,Kyle Dugger,Kyle,Dugger,Foot,,Questionable,Foot,,Limited Participation in Practice,2023-10-13T18:26:48Z
2023,REG,NE,6,00-0031566,DE,Trey Flowers,Trey,Flowers,Foot,,Questionable,Foot,,Limited Participation in Practice,2023-10-13T18:26:48Z
2023,REG,NE,6,00-0033860,DT,Davon Godchaux,Davon,Godchaux,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-10-13T18:26:48Z
2023,REG,NE,6,00-0032580,CB,Jonathan Jones,Jonathan,Jones,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-10-13T18:26:48Z
2023,REG,NE,6,00-0036198,G,Michael Onwenu,Michael,Onwenu,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-10-13T18:26:48Z
2023,REG,NE,6,00-0038104,WR,Tyquan Thornton,Tyquan,Thornton,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-10-13T18:26:48Z
2023,REG,NE,6,00-0036159,LB,Josh Uche,Josh,Uche,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-10-13T18:26:48Z
2023,REG,NE,6,00-0036559,CB,Shaun Wade,Shaun,Wade,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-10-13T18:26:48Z
2023,REG,NO,6,00-0031280,QB,Derek Carr,Derek,Carr,,,,right Shoulder,,Full Participation in Practice,2023-10-13T19:10:48Z
2023,REG,NO,6,00-0030694,T,James Hurst,James,Hurst,,,,Foot,,Full Participation in Practice,2023-10-13T19:10:48Z
2023,REG,NO,6,00-0027962,DE,Cameron Jordan,Cameron,Jordan,,,,Back,,Full Participation in Practice,2023-10-13T19:10:58Z
2023,REG,NO,6,00-0033892,S,Marcus Maye,Marcus,Maye,,,,Return from suspension,,Full Participation in Practice,2023-10-11T19:53:28Z
2023,REG,NO,6,00-0037239,WR,Chris Olave,Chris,Olave,,,,Toe,,Full Participation in Practice,2023-10-13T19:10:48Z
2023,REG,NO,6,00-0027696,TE,Jimmy Graham,Jimmy,Graham,,,,Not injury related - resting player,,Limited Participation in Practice,2023-10-11T19:51:16Z
2023,REG,NO,6,00-0033888,T,Ryan Ramczyk,Ryan,Ramczyk,,,,Not injury related - resting player,,Limited Participation in Practice,2023-10-11T19:51:02Z
2023,REG,NO,6,00-0034116,S,J.T. Gray,J.T.,Gray,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-13T19:12:10Z
2023,REG,NO,6,00-0035244,CB,Lonnie Johnson,Lonnie,Johnson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-13T19:12:27Z
2023,REG,NO,6,00-0036040,TE,Juwan Johnson,Juwan,Johnson,Calf,,Out,Calf,,Did Not Participate In Practice,2023-10-13T19:12:21Z
2023,REG,NO,6,00-0036727,FB,Adam Prentice,Adam,Prentice,Knee,,Out,Knee,,Did Not Participate In Practice,2023-10-13T19:12:40Z
2023,REG,NO,6,00-0036930,T,Landon Young,Landon,Young,Hip,,Out,Hip,,Did Not Participate In Practice,2023-10-13T19:12:46Z
2023,REG,NO,6,00-0032203,G,Andrus Peat,Andrus,Peat,Groin,Concussion,Questionable,Groin,Concussion,Did Not Participate In Practice,2023-10-13T19:12:01Z
2023,REG,NYG,6,00-0039000,CB,Deonte Banks,Deonte,Banks,,,,Ankle,,Full Participation in Practice,2023-10-13T18:09:18Z
2023,REG,NYG,6,00-0037758,CB,Cordale Flott,Cordale,Flott,,,,Ankle,,Full Participation in Practice,2023-10-13T18:09:49Z
2023,REG,NYG,6,00-0035042,P,Jamie Gillan,Jamie,Gillan,,,,Illness,,Full Participation in Practice,2023-10-13T18:09:58Z
2023,REG,NYG,6,00-0033878,CB,Adoree' Jackson,Adoree',Jackson,,,,Ribs,,Full Participation in Practice,2023-10-13T18:09:04Z
2023,REG,NYG,6,00-0037279,T,Marcus McKethan,Marcus,McKethan,,,,Knee,,Full Participation in Practice,2023-10-13T18:10:20Z
2023,REG,NYG,6,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,,,,Knee,,Limited Participation in Practice,2023-10-13T18:08:43Z
2023,REG,NYG,6,00-0035710,QB,Daniel Jones,Daniel,Jones,Neck,,Out,Neck,,Did Not Participate In Practice,2023-10-13T18:11:24Z
2023,REG,NYG,6,00-0036552,DE,Azeez Ojulari,Azeez,Ojulari,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-10-13T18:11:41Z
2023,REG,NYG,6,00-0036392,T,Matt Peart,Matt,Peart,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2023-10-13T18:11:56Z
2023,REG,NYG,6,00-0039019,C,John Michael Schmitz,John Michael,Schmitz,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2023-10-13T18:12:09Z
2023,REG,NYG,6,00-0036386,T,Andrew Thomas,Andrew,Thomas,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-13T18:12:19Z
2023,REG,NYG,6,00-0037260,DT,D.J. Davidson,D.J.,Davidson,Knee,,Questionable,Knee,,Did Not Participate In Practice,2023-10-13T18:10:55Z
2023,REG,NYG,6,00-0037612,T,Evan Neal,Evan,Neal,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2023-10-13T18:10:55Z
2023,REG,NYG,6,00-0034844,RB,Saquon Barkley,Saquon,Barkley,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-10-13T18:10:55Z
2023,REG,NYG,6,00-0036569,RB,Gary Brightwell,Gary,Brightwell,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-10-13T18:10:55Z
2023,REG,NYG,6,00-0036397,G,Shane Lemieux,Shane,Lemieux,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-10-13T18:10:55Z
2023,REG,NYG,6,00-0037259,LB,Micah McFadden,Micah,McFadden,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-10-13T18:10:55Z
2023,REG,NYG,6,00-0031610,TE,Darren Waller,Darren,Waller,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-10-13T18:10:55Z
2023,REG,NYJ,6,00-0036284,T,Mekhi Becton,Mekhi,Becton,,,,Knee,,Full Participation in Practice,2023-10-13T20:14:58Z
2023,REG,NYJ,6,00-0039145,C,Joe Tippmann,Joe,Tippmann,,,,Knee,,Full Participation in Practice,2023-10-13T20:11:41Z
2023,REG,NYJ,6,00-0031433,T,Billy Turner,Billy,Turner,,,,Toe,,Full Participation in Practice,2023-10-13T20:11:51Z
2023,REG,NYJ,6,00-0036504,CB,Brandin Echols,Brandin,Echols,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-13T20:14:11Z
2023,REG,NYJ,6,00-0033770,CB,Justin Hardee,Justin,Hardee,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-13T20:14:21Z
2023,REG,NYJ,6,00-0034384,CB,D.J. Reed,D.J.,Reed,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-10-13T20:14:28Z
2023,REG,NYJ,6,00-0037190,CB,Ahmad Gardner,Ahmad,Gardner,Illness,,Questionable,Illness,,Did Not Participate In Practice,2023-10-13T20:14:00Z
2023,REG,NYJ,6,00-0034433,FB,Nick Bawden,Nick,Bawden,Calf,,Questionable,Calf,,Full Participation in Practice,2023-10-13T20:14:00Z
2023,REG,NYJ,6,00-0038107,DE,Micheal Clemons,Micheal,Clemons,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-10-13T20:14:00Z
2023,REG,NYJ,6,00-0038496,WR,Xavier Gipson,Xavier,Gipson,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-10-13T20:14:00Z
2023,REG,PHI,6,00-0029653,DT,Fletcher Cox,Fletcher,Cox,,,,Back,,Full Participation in Practice,2023-10-13T19:40:35Z
2023,REG,PHI,6,00-0037615,LB,Nakobe Dean,Nakobe,Dean,,,,Foot,,Full Participation in Practice,2023-10-13T19:41:02Z
2023,REG,PHI,6,00-0034750,RB,Rashaad Penny,Rashaad,Penny,,,,Illness,,Full Participation in Practice,2023-10-13T19:40:35Z
2023,REG,PHI,6,00-0036741,TE,Jack Stoll,Jack,Stoll,,,,Shoulder,,Full Participation in Practice,2023-10-13T19:41:22Z
2023,REG,PHI,6,00-0038386,DT,Jalen Carter,Jalen,Carter,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-10-13T19:50:56Z
2023,REG,PHI,6,00-0033898,S,Justin Evans,Justin,Evans,Knee,,Out,Knee,,Did Not Participate In Practice,2023-10-13T19:51:07Z
2023,REG,PHI,6,00-0030062,CB,Darius Slay,Darius,Slay,Knee,,Out,Knee,,Did Not Participate In Practice,2023-10-13T19:51:18Z
2023,REG,PHI,6,00-0036271,WR,Quez Watkins,Quez,Watkins,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-13T19:51:36Z
2023,REG,PHI,6,00-0039002,S,Sydney Brown,Sydney,Brown,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-10-13T19:50:16Z
2023,REG,PHI,6,00-0036920,DT,Marlon Tuipulotu,Marlon,Tuipulotu,Triceps,,Questionable,Triceps,,Limited Participation in Practice,2023-10-13T19:50:16Z
2023,REG,SEA,6,00-0036409,LB,Jordyn Brooks,Jordyn,Brooks,,,,Knee,,Full Participation in Practice,2023-10-13T21:03:28Z
2023,REG,SEA,6,00-0037821,T,Charles Cross,Charles,Cross,,,,Toe,,Full Participation in Practice,2023-10-13T21:02:47Z
2023,REG,SEA,6,00-0035678,DE,Dre'Mont Jones,Dre'Mont,Jones,,,,Ankle,,Full Participation in Practice,2023-10-13T21:02:47Z
2023,REG,SEA,6,00-0035640,WR,DK Metcalf,DK,Metcalf,,,,Ribs,,Full Participation in Practice,2023-10-13T21:02:57Z
2023,REG,SEA,6,00-0032387,DT,Jarran Reed,Jarran,Reed,,,,Shin,,Full Participation in Practice,2023-10-13T21:02:47Z
2023,REG,SEA,6,00-0030565,QB,Geno Smith,Geno,Smith,,,,Knee,,Full Participation in Practice,2023-10-13T21:02:47Z
2023,REG,SEA,6,00-0033872,S,Jamal Adams,Jamal,Adams,,,,Not injury related - resting player,Knee,Limited Participation in Practice,2023-10-13T21:04:14Z
2023,REG,SEA,6,00-0038136,CB,Coby Bryant,Coby,Bryant,Toe,,Out,Toe,,Did Not Participate In Practice,2023-10-13T19:53:08Z
2023,REG,SEA,6,00-0033103,CB,Artie Burns,Artie,Burns,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-13T19:53:27Z
2023,REG,SEA,6,00-0036417,G,Damien Lewis,Damien,Lewis,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2023-10-13T19:53:48Z
2023,REG,SEA,6,00-0035141,G,Phil Haynes,Phil,Haynes,Calf,,Questionable,Calf,,Full Participation in Practice,2023-10-13T19:54:25Z
2023,REG,SEA,6,00-0035704,QB,Drew Lock,Drew,Lock,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-10-13T19:54:09Z
2023,REG,SF,6,00-0033288,TE,George Kittle,George,Kittle,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-11T23:08:20Z
2023,REG,SF,6,00-0027857,T,Trent Williams,Trent,Williams,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-11T23:08:29Z
2023,REG,SF,6,00-0036551,G,Aaron Banks,Aaron,Banks,,,,Shoulder,,Full Participation in Practice,2023-10-13T20:16:48Z
2023,REG,SF,6,00-0034982,LB,Dre Greenlaw,Dre,Greenlaw,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-10-13T20:16:50Z
2023,REG,SF,6,00-0036567,RB,Elijah Mitchell,Elijah,Mitchell,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-10-13T20:16:50Z
2023,REG,TB,6,00-0029562,LB,Lavonte David,Lavonte,David,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-13T19:35:29Z
2023,REG,TB,6,00-0035699,CB,Jamel Dean,Jamel,Dean,,,,Neck,Shoulder,Full Participation in Practice,2023-10-13T19:34:54Z
2023,REG,TB,6,00-0039049,LB,SirVocea Dennis,SirVocea,Dennis,,,,Hamstring,,Full Participation in Practice,2023-10-13T19:34:54Z
2023,REG,TB,6,00-0031408,WR,Mike Evans,Mike,Evans,,,,Hamstring,,Full Participation in Practice,2023-10-13T19:35:02Z
2023,REG,TB,6,00-0037835,T,Luke Goedeke,Luke,Goedeke,,,,Calf,,Full Participation in Practice,2023-10-13T19:34:54Z
2023,REG,TB,6,00-0039063,DT,Calijah Kancey,Calijah,Kancey,,,,Calf,,Full Participation in Practice,2023-10-13T19:34:54Z
2023,REG,TB,6,00-0034527,S,Ryan Neal,Ryan,Neal,,,,Concussion,,Full Participation in Practice,2023-10-13T19:34:54Z
2023,REG,TB,6,00-0038827,CB,Derrek Pitts,Derrek,Pitts,,,,Hamstring,,Full Participation in Practice,2023-10-13T19:34:54Z
2023,REG,TB,6,00-0035707,LB,Devin White,Devin,White,,,,Foot,,Full Participation in Practice,2023-10-13T19:34:54Z
2023,REG,TB,6,00-0035254,LB,Anthony Nelson,Anthony,Nelson,Concussion,,Doubtful,Concussion,,Full Participation in Practice,2023-10-14T13:39:50Z
2023,REG,TB,6,00-0031101,LB,Shaquil Barrett,Shaquil,Barrett,Illness,,Questionable,Illness,,Did Not Participate In Practice,2023-10-13T19:35:33Z
2023,REG,TEN,6,00-0035166,LB,Azeez Al-Shaair,Azeez,Al-Shaair,,,,Neck,,Full Participation in Practice,2023-10-13T14:57:02Z
2023,REG,TEN,6,00-0031254,DE,Denico Autry,Denico,Autry,,,,Finger,,Full Participation in Practice,2023-10-13T14:57:11Z
2023,REG,TEN,6,00-0035632,S,Amani Hooker,Amani,Hooker,,,,Thumb,,Full Participation in Practice,2023-10-13T14:57:29Z
2023,REG,TEN,6,00-0032764,RB,Derrick Henry,Derrick,Henry,,,,Not injury related - resting player,,Limited Participation in Practice,2023-10-11T19:18:40Z
2023,REG,TEN,6,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,,,,Not injury related - resting player,,Limited Participation in Practice,2023-10-11T19:19:02Z
2023,REG,TEN,6,00-0035643,DT,Jeffery Simmons,Jeffery,Simmons,,,,Shoulder,,Limited Participation in Practice,2023-10-13T14:56:51Z
2023,REG,TEN,6,00-0037742,WR,Treylon Burks,Treylon,Burks,Knee,,Out,Knee,,Did Not Participate In Practice,2023-10-13T14:59:12Z
2023,REG,TEN,6,00-0035413,LB,Luke Gifford,Luke,Gifford,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-13T14:59:20Z
2023,REG,TEN,6,00-0036992,CB,Elijah Molden,Elijah,Molden,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-13T14:59:34Z
2023,REG,TEN,6,00-0036171,C,Aaron Brewer,Aaron,Brewer,Neck,,Questionable,Neck,,Limited Participation in Practice,2023-10-13T14:58:26Z
2023,REG,TEN,6,00-0036181,DT,Teair Tart,Teair,Tart,Toe,,Questionable,Toe,,Limited Participation in Practice,2023-10-13T14:58:26Z
2023,REG,WAS,6,00-0037164,TE,Curtis Hodges,Curtis,Hodges,,,,Illness,,Full Participation in Practice,2023-10-13T17:13:07Z
2023,REG,WAS,6,00-0031095,T,Charles Leno,Charles,Leno,,,,Finger,,Full Participation in Practice,2023-10-13T17:13:07Z
2023,REG,WAS,6,00-0033282,WR,Curtis Samuel,Curtis,Samuel,,,,Finger,,Full Participation in Practice,2023-10-13T17:13:07Z
2023,REG,WAS,6,00-0037095,CB,Christian Holmes,Christian,Holmes,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-13T17:13:26Z
2023,REG,WAS,6,00-0031500,DE,Efe Obada,Efe,Obada,Knee,,Questionable,Knee,,Full Participation in Practice,2023-10-13T17:13:19Z
2023,REG,ARI,7,00-0036933,LB,Zaven Collins,Zaven,Collins,,,,Illness,,Did Not Participate In Practice,2023-10-20T19:41:01Z
2023,REG,ARI,7,00-0029316,T,Kelvin Beachum,Kelvin,Beachum,,,,Hand,,Full Participation in Practice,2023-10-20T19:40:40Z
2023,REG,ARI,7,00-0035343,DE,Jonathan Ledbetter,Jonathan,Ledbetter,,,,Finger,,Full Participation in Practice,2023-10-20T19:40:40Z
2023,REG,ARI,7,00-0032933,CB,Antonio Hamilton,Antonio,Hamilton,Groin,,Out,Groin,,Did Not Participate In Practice,2023-10-20T19:41:52Z
2023,REG,ARI,7,00-0035705,S,Jalen Thompson,Jalen,Thompson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-20T19:41:58Z
2023,REG,ARI,7,00-0033676,G,Elijah Wilkinson,Elijah,Wilkinson,Neck,,Out,Neck,,Did Not Participate In Practice,2023-10-20T19:42:08Z
2023,REG,ARI,7,00-0035228,QB,Kyler Murray,Kyler,Murray,Knee,,Out,Knee,,Limited Participation in Practice,2023-10-20T19:42:16Z
2023,REG,ARI,7,00-0033251,WR,Zach Pascal,Zach,Pascal,Neck,,Questionable,Neck,,Did Not Participate In Practice,2023-10-20T19:41:34Z
2023,REG,ARI,7,00-0033890,S,Budda Baker,Budda,Baker,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-10-20T19:41:34Z
2023,REG,ARI,7,00-0038984,CB,Kei'Trel Clark,Kei'Trel,Clark,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-10-20T19:41:34Z
2023,REG,ARI,7,00-0035334,DT,Kevin Strong,Kevin,Strong,Calf,,Questionable,Calf,,Limited Participation in Practice,2023-10-20T19:41:34Z
2023,REG,ARI,7,00-0039007,CB,Garrett Williams,Garrett,Williams,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-10-20T19:41:34Z
2023,REG,ARI,7,00-0034801,LB,Josh Woods,Josh,Woods,Back,,Questionable,Back,,Limited Participation in Practice,2023-10-20T19:41:34Z
2023,REG,ATL,7,00-0026190,DE,Calais Campbell,Calais,Campbell,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-18T20:48:03Z
2023,REG,BAL,7,00-0031364,LB,Jadeveon Clowney,Jadeveon,Clowney,,,,Not injury related - resting player,Knee,Full Participation in Practice,2023-10-20T19:29:45Z
2023,REG,BAL,7,00-0032195,CB,Ronald Darby,Ronald,Darby,,,,Illness,,Full Participation in Practice,2023-10-20T19:29:58Z
2023,REG,BAL,7,00-0036280,LB,Malik Harrison,Malik,Harrison,,,,Concussion,,Full Participation in Practice,2023-10-20T19:29:45Z
2023,REG,BAL,7,00-0036940,LB,Odafe Oweh,Odafe,Oweh,,,,Ankle,,Full Participation in Practice,2023-10-20T19:29:45Z
2023,REG,BAL,7,00-0031177,DE,Brent Urban,Brent,Urban,,,,Neck,,Full Participation in Practice,2023-10-20T19:30:09Z
2023,REG,BAL,7,00-0032942,CB,Kevon Seymour,Kevon,Seymour,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-10-20T19:31:01Z
2023,REG,BAL,7,00-0033894,S,Marcus Williams,Marcus,Williams,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-20T19:31:05Z
2023,REG,BAL,7,00-0033281,CB,Marlon Humphrey,Marlon,Humphrey,Illness,,Questionable,,,"
    ",2023-10-21T23:27:34Z
2023,REG,BUF,7,00-0035657,RB,Damien Harris,Damien,Harris,,,,Neck,Concussion,Did Not Participate In Practice,2023-10-19T22:11:00Z
2023,REG,BUF,7,00-0034857,QB,Josh Allen,Josh,Allen,,,,right Shoulder,,Full Participation in Practice,2023-10-20T20:54:56Z
2023,REG,BUF,7,00-0036976,T,Spencer Brown,Spencer,Brown,,,,Knee,,Full Participation in Practice,2023-10-20T20:54:56Z
2023,REG,BUF,7,00-0036192,DE,A.J. Epenesa,A.J.,Epenesa,,,,Quadricep,,Full Participation in Practice,2023-10-20T20:54:56Z
2023,REG,BUF,7,00-0036166,CB,Dane Jackson,Dane,Jackson,,,,Foot,,Full Participation in Practice,2023-10-20T20:54:56Z
2023,REG,BUF,7,00-0038933,TE,Dalton Kincaid,Dalton,Kincaid,,,,Concussion,,Full Participation in Practice,2023-10-20T20:54:56Z
2023,REG,BUF,7,00-0035689,TE,Dawson Knox,Dawson,Knox,,,,Wrist,,Full Participation in Practice,2023-10-20T20:54:56Z
2023,REG,BUF,7,00-0036914,DE,Gregory Rousseau,Gregory,Rousseau,,,,Foot,,Full Participation in Practice,2023-10-20T20:54:56Z
2023,REG,BUF,7,00-0037242,CB,Kaiir Elam,Kaiir,Elam,,,,Ankle,,Limited Participation in Practice,2023-10-20T20:54:56Z
2023,REG,BUF,7,00-0036590,TE,Quintin Morris,Quintin,Morris,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-10-20T20:56:30Z
2023,REG,BUF,7,00-0035230,DT,Ed Oliver,Ed,Oliver,Toe,,Out,Toe,,Did Not Participate In Practice,2023-10-20T20:56:46Z
2023,REG,BUF,7,00-0035357,CB,Cameron Lewis,Cameron,Lewis,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2023-10-20T20:55:51Z
2023,REG,CHI,7,00-0024243,TE,Marcedes Lewis,Marcedes,Lewis,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-19T18:52:36Z
2023,REG,CHI,7,00-0035594,RB,Travis Homer,Travis,Homer,,,,Hamstring,,Full Participation in Practice,2023-10-20T18:36:45Z
2023,REG,CHI,7,00-0037088,C,Doug Kramer,Doug,Kramer,,,,Thumb,,Full Participation in Practice,2023-10-20T18:36:45Z
2023,REG,CHI,7,00-0033123,DE,Yannick Ngakoue,Yannick,Ngakoue,,,,Back,,Full Participation in Practice,2023-10-20T18:36:45Z
2023,REG,CHI,7,00-0035649,G,Nate Davis,Nate,Davis,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-10-20T18:37:35Z
2023,REG,CHI,7,00-0036945,QB,Justin Fields,Justin,Fields,right Thumb,,Out,right Thumb,,Did Not Participate In Practice,2023-10-20T18:37:43Z
2023,REG,CHI,7,00-0033784,S,Eddie Jackson,Eddie,Jackson,Foot,,Out,Foot,,Did Not Participate In Practice,2023-10-20T18:38:09Z
2023,REG,CHI,7,00-0039021,RB,Roschon Johnson,Roschon,Johnson,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-10-20T18:38:41Z
2023,REG,CHI,7,00-0038395,CB,Terell Smith,Terell,Smith,Illness,,Out,Illness,,Did Not Participate In Practice,2023-10-20T18:38:03Z
2023,REG,CHI,7,00-0038932,T,Darnell Wright,Darnell,Wright,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2023-10-20T18:37:29Z
2023,REG,CHI,7,00-0038135,S,Jaquan Brisker,Jaquan,Brisker,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-10-20T18:37:29Z
2023,REG,CHI,7,00-0033910,C,Dan Feeney,Dan,Feeney,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-10-20T18:37:29Z
2023,REG,CLE,7,00-0033868,DE,Myles Garrett,Myles,Garrett,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-18T19:55:54Z
2023,REG,CLE,7,00-0033546,DT,Dalvin Tomlinson,Dalvin,Tomlinson,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-18T19:56:48Z
2023,REG,CLE,7,00-0031426,G,Joel Bitonio,Joel,Bitonio,,,,Knee,,Full Participation in Practice,2023-10-20T17:56:52Z
2023,REG,CLE,7,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Not injury related - resting player,Ankle,Full Participation in Practice,2023-10-20T17:57:09Z
2023,REG,CLE,7,00-0030098,K,Dustin Hopkins,Dustin,Hopkins,,,,Not injury related - personal matter,,Full Participation in Practice,2023-10-19T19:39:59Z
2023,REG,CLE,7,00-0038979,WR,Cedric Tillman,Cedric,Tillman,,,,Hip,,Full Participation in Practice,2023-10-20T17:56:41Z
2023,REG,CLE,7,00-0033570,LB,Anthony Walker,Anthony,Walker,,,,Concussion,,Full Participation in Practice,2023-10-20T17:57:43Z
2023,REG,CLE,7,00-0035646,LB,Sione Takitaki,Sione,Takitaki,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-20T17:58:13Z
2023,REG,CLE,7,00-0033537,QB,Deshaun Watson,Deshaun,Watson,right Shoulder,,Questionable,right Shoulder,,Full Participation in Practice,2023-10-20T17:57:56Z
2023,REG,CLE,7,00-0036232,TE,Harrison Bryant,Harrison,Bryant,Hip,,Questionable,Hip,,Limited Participation in Practice,2023-10-20T17:57:56Z
2023,REG,CLE,7,00-0033923,RB,Kareem Hunt,Kareem,Hunt,Thigh,,Questionable,Thigh,,Limited Participation in Practice,2023-10-20T17:57:56Z
2023,REG,CLE,7,00-0036996,CB,Greg Newsome,Greg,Newsome,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-10-20T17:57:56Z
2023,REG,DEN,7,00-0036995,LB,Baron Browning,Baron,Browning,,,,Knee,Wrist,Full Participation in Practice,2023-10-20T20:19:12Z
2023,REG,DEN,7,00-0036391,C,Lloyd Cushenberry,Lloyd,Cushenberry,,,,Quadricep,,Full Participation in Practice,2023-10-20T20:19:12Z
2023,REG,DEN,7,00-0027872,S,Kareem Jackson,Kareem,Jackson,,,,Neck,,Full Participation in Practice,2023-10-20T20:19:12Z
2023,REG,DEN,7,00-0033297,DT,D.J. Jones,D.J.,Jones,,,,Knee,,Full Participation in Practice,2023-10-20T20:19:12Z
2023,REG,DEN,7,00-0032971,S,Justin Simmons,Justin,Simmons,,,,Hip,,Full Participation in Practice,2023-10-20T20:19:32Z
2023,REG,DEN,7,00-0037252,TE,Greg Dulcich,Greg,Dulcich,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-20T20:19:45Z
2023,REG,DET,7,00-0039141,S,Brian Branch,Brian,Branch,,,,Ankle,,Full Participation in Practice,2023-10-20T19:46:58Z
2023,REG,DET,7,00-0031237,QB,Teddy Bridgewater,Teddy,Bridgewater,,,,Knee,,Full Participation in Practice,2023-10-20T19:47:09Z
2023,REG,DET,7,00-0039139,RB,Jahmyr Gibbs,Jahmyr,Gibbs,,,,Hamstring,,Full Participation in Practice,2023-10-20T19:47:04Z
2023,REG,DET,7,00-0039065,TE,Sam LaPorta,Sam,LaPorta,,,,Calf,,Full Participation in Practice,2023-10-20T19:47:15Z
2023,REG,DET,7,00-0034345,C,Frank Ragnow,Frank,Ragnow,,,,Toe,,Full Participation in Practice,2023-10-20T19:46:53Z
2023,REG,DET,7,00-0029293,WR,Marvin Jones,Marvin,Jones,Not injury related - personal matter,,Out,,,"
    ",2023-10-21T16:26:10Z
2023,REG,DET,7,00-0036258,G,Jonah Jackson,Jonah,Jackson,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-10-20T19:48:05Z
2023,REG,DET,7,00-0035685,RB,David Montgomery,David,Montgomery,Ribs,,Out,Ribs,,Did Not Participate In Practice,2023-10-20T19:48:15Z
2023,REG,DET,7,00-0036748,CB,Jerry Jacobs,Jerry,Jacobs,Knee,,Questionable,,,"
    ",2023-10-21T16:25:59Z
