game_id,season,week,team,opponent,fh_trailing_plays,fh_trailing_pass,fh_trailing_rush,fh_close_plays,fh_close_pass,fh_close_rush,fh_leading_plays,fh_leading_pass,fh_leading_rush,sh_trailing_plays,sh_trailing_pass,sh_trailing_rush,sh_close_plays,sh_close_pass,sh_close_rush,sh_leading_plays,sh_leading_pass,sh_leading_rush
2022_08_LV_NO,2022,8,lv,no,12,8,4,17,9,8,0,0,0,29,27,2,0,0,0,0,0,0
2022_08_LV_NO,2022,8,no,lv,0,0,0,17,10,7,17,12,5,0,0,0,0,0,0,30,10,20
2022_08_MIA_DET,2022,8,det,mia,0,0,0,38,26,12,0,0,0,0,0,0,23,16,7,0,0,0
2022_08_MIA_DET,2022,8,mia,det,26,20,6,8,6,2,0,0,0,10,5,5,21,11,10,0,0,0
2022_08_NE_NYJ,2022,8,ne,nyj,0,0,0,42,27,15,0,0,0,0,0,0,18,11,7,14,7,7
2022_08_NE_NYJ,2022,8,nyj,ne,0,0,0,26,18,8,0,0,0,23,19,4,10,6,4,0,0,0
2022_08_NYG_SEA,2022,8,nyg,sea,0,0,0,22,12,10,0,0,0,15,14,1,28,14,14,0,0,0
2022_08_NYG_SEA,2022,8,sea,nyg,0,0,0,41,29,12,0,0,0,0,0,0,16,11,5,6,1,5
2022_08_PIT_PHI,2022,8,phi,pit,0,0,0,27,21,6,4,4,0,0,0,0,0,0,0,25,11,14
2022_08_PIT_PHI,2022,8,pit,phi,14,11,3,26,20,6,0,0,0,37,26,11,0,0,0,0,0,0
2022_08_SF_LA,2022,8,lar,sf,0,0,0,33,24,9,0,0,0,13,8,5,11,6,5,0,0,0
2022_08_SF_LA,2022,8,sf,lar,0,0,0,24,15,9,0,0,0,0,0,0,21,12,9,8,2,6
2022_08_TEN_HOU,2022,8,hou,ten,0,0,0,25,14,11,0,0,0,24,20,4,4,3,1,0,0,0
2022_08_TEN_HOU,2022,8,ten,hou,0,0,0,31,14,17,0,0,0,0,0,0,9,0,9,17,1,16
2022_08_WAS_IND,2022,8,ind,wsh,0,0,0,27,13,14,0,0,0,0,0,0,30,18,12,0,0,0
2022_08_WAS_IND,2022,8,wsh,ind,0,0,0,28,14,14,0,0,0,11,10,1,22,14,8,0,0,0
2022_09_BAL_NO,2022,9,bal,no,0,0,0,35,19,16,0,0,0,0,0,0,0,0,0,33,8,25
2022_09_BAL_NO,2022,9,no,bal,11,9,2,15,9,6,0,0,0,25,18,7,0,0,0,0,0,0
2022_09_BUF_NYJ,2022,9,buf,nyj,0,0,0,36,24,12,0,0,0,0,0,0,26,19,7,0,0,0
2022_09_BUF_NYJ,2022,9,nyj,buf,13,7,6,14,7,7,0,0,0,0,0,0,33,15,18,0,0,0
2022_09_CAR_CIN,2022,9,car,cin,12,9,3,6,3,3,0,0,0,31,20,11,0,0,0,0,0,0
2022_09_CAR_CIN,2022,9,cin,car,0,0,0,22,11,11,25,15,10,0,0,0,0,0,0,25,9,16
2022_09_GB_DET,2022,9,det,gb,0,0,0,29,13,16,0,0,0,0,0,0,31,16,15,0,0,0
2022_09_GB_DET,2022,9,gb,det,0,0,0,33,21,12,0,0,0,16,12,4,23,18,5,0,0,0
2022_09_IND_NE,2022,9,ind,ne,13,11,2,19,10,9,0,0,0,30,23,7,0,0,0,0,0,0
2022_09_IND_NE,2022,9,ne,ind,0,0,0,26,13,13,5,3,2,0,0,0,0,0,0,31,18,13
2022_09_LA_TB,2022,9,lar,tb,0,0,0,28,20,8,0,0,0,0,0,0,28,13,15,0,0,0
2022_09_LA_TB,2022,9,tb,lar,0,0,0,40,25,15,0,0,0,0,0,0,43,36,7,0,0,0
2022_09_LAC_ATL,2022,9,atl,lac,0,0,0,27,15,12,3,2,1,0,0,0,31,10,21,0,0,0
2022_09_LAC_ATL,2022,9,lac,atl,19,11,8,13,11,2,0,0,0,0,0,0,37,23,14,0,0,0
2022_09_LV_JAX,2022,9,jax,lv,19,12,7,10,4,6,0,0,0,10,5,5,28,11,17,0,0,0
2022_09_LV_JAX,2022,9,lv,jax,0,0,0,22,17,5,12,6,6,0,0,0,25,16,9,0,0,0
2022_09_MIA_CHI,2022,9,chi,mia,12,4,8,27,14,13,0,0,0,18,10,8,15,12,3,0,0,0
2022_09_MIA_CHI,2022,9,mia,chi,0,0,0,22,16,6,0,0,0,0,0,0,26,15,11,5,3,2
2022_09_MIN_WAS,2022,9,min,wsh,0,0,0,32,21,11,0,0,0,9,8,1,25,15,10,0,0,0
2022_09_MIN_WAS,2022,9,wsh,min,0,0,0,30,18,12,0,0,0,0,0,0,32,18,14,0,0,0
2022_09_PHI_HOU,2022,9,hou,phi,0,0,0,25,11,14,0,0,0,17,13,4,18,7,11,0,0,0
2022_09_PHI_HOU,2022,9,phi,hou,0,0,0,36,21,15,0,0,0,0,0,0,18,11,7,8,3,5
2022_09_SEA_ARI,2022,9,ari,sea,0,0,0,32,23,9,0,0,0,19,13,6,12,9,3,0,0,0
2022_09_SEA_ARI,2022,9,sea,ari,0,0,0,36,24,12,0,0,0,0,0,0,35,17,18,0,0,0
2022_09_TEN_KC,2022,9,kc,ten,0,0,0,42,34,8,0,0,0,0,0,0,57,50,7,0,0,0
2022_09_TEN_KC,2022,9,ten,kc,8,2,6,13,5,8,0,0,0,0,0,0,29,16,13,0,0,0
2022_10_ARI_LA,2022,10,ari,lar,0,0,0,37,28,9,0,0,0,0,0,0,16,8,8,14,6,8
2022_10_ARI_LA,2022,10,lar,ari,0,0,0,26,16,10,0,0,0,28,20,8,6,5,1,0,0,0
2022_10_ATL_CAR,2022,10,atl,car,8,6,2,18,8,10,0,0,0,32,21,11,4,3,1,0,0,0
2022_10_ATL_CAR,2022,10,car,atl,0,0,0,26,8,18,6,0,6,0,0,0,15,3,12,19,6,13
2022_10_CLE_MIA,2022,10,cle,mia,2,1,1,30,18,12,0,0,0,34,27,7,0,0,0,0,0,0
2022_10_CLE_MIA,2022,10,mia,cle,0,0,0,32,18,14,0,0,0,0,0,0,0,0,0,34,18,16
2022_10_DAL_GB,2022,10,dal,gb,0,0,0,45,28,17,0,0,0,0,0,0,38,22,16,0,0,0
2022_10_DAL_GB,2022,10,gb,dal,0,0,0,27,8,19,0,0,0,9,5,4,27,12,15,0,0,0
2022_10_DEN_TEN,2022,10,den,ten,0,0,0,40,27,13,0,0,0,0,0,0,39,28,11,0,0,0
2022_10_DEN_TEN,2022,10,ten,den,13,13,0,23,15,8,0,0,0,0,0,0,26,12,14,0,0,0
2022_10_DET_CHI,2022,10,chi,det,0,0,0,29,11,18,0,0,0,0,0,0,29,15,14,3,1,2
2022_10_DET_CHI,2022,10,det,chi,0,0,0,29,17,12,0,0,0,10,6,4,22,10,12,0,0,0
2022_10_HOU_NYG,2022,10,hou,nyg,0,0,0,27,16,11,0,0,0,37,29,8,0,0,0,0,0,0
2022_10_HOU_NYG,2022,10,nyg,hou,0,0,0,38,17,21,0,0,0,0,0,0,20,5,15,10,2,8
2022_10_IND_LV,2022,10,ind,lv,0,0,0,31,17,14,4,3,1,0,0,0,25,12,13,0,0,0
2022_10_IND_LV,2022,10,lv,ind,20,11,9,11,7,4,0,0,0,0,0,0,38,25,13,0,0,0
2022_10_JAX_KC,2022,10,jax,kc,14,13,1,19,13,6,0,0,0,31,25,6,0,0,0,0,0,0
2022_10_JAX_KC,2022,10,kc,jax,0,0,0,22,15,7,12,11,1,0,0,0,0,0,0,28,15,13
2022_10_LAC_SF,2022,10,lac,sf,0,0,0,38,30,8,0,0,0,0,0,0,20,14,6,0,0,0
2022_10_LAC_SF,2022,10,sf,lac,9,5,4,20,9,11,0,0,0,0,0,0,41,16,25,0,0,0
2022_10_MIN_BUF,2022,10,buf,min,0,0,0,35,21,14,0,0,0,0,0,0,15,14,1,25,17,8
2022_10_MIN_BUF,2022,10,min,buf,15,12,3,15,11,4,0,0,0,27,19,8,25,18,7,0,0,0
2022_10_NO_PIT,2022,10,no,pit,12,8,4,15,12,3,0,0,0,7,5,2,13,8,5,0,0,0
2022_10_NO_PIT,2022,10,pit,no,0,0,0,39,25,14,3,2,1,0,0,0,29,16,13,12,2,10
2022_10_SEA_TB,2022,10,sea,tb,8,6,2,12,7,5,0,0,0,31,28,3,0,0,0,0,0,0
2022_10_SEA_TB,2022,10,tb,sea,0,0,0,35,16,19,3,1,2,0,0,0,6,2,4,25,12,13
2022_10_WAS_PHI,2022,10,phi,wsh,0,0,0,21,16,5,0,0,0,12,4,8,17,9,8,0,0,0
2022_10_WAS_PHI,2022,10,wsh,phi,0,0,0,50,22,28,0,0,0,0,0,0,29,11,18,0,0,0
2022_11_CAR_BAL,2022,11,bal,car,0,0,0,35,22,13,0,0,0,0,0,0,26,15,11,7,2,5
2022_11_CAR_BAL,2022,11,car,bal,0,0,0,22,13,9,0,0,0,15,14,1,20,15,5,0,0,0
2022_11_CHI_ATL,2022,11,atl,chi,0,0,0,26,16,10,0,0,0,0,0,0,24,8,16,0,0,0
2022_11_CHI_ATL,2022,11,chi,atl,0,0,0,40,19,21,0,0,0,0,0,0,29,14,15,0,0,0
2022_11_CIN_PIT,2022,11,cin,pit,0,0,0,30,21,9,0,0,0,0,0,0,31,21,10,3,0,3
2022_11_CIN_PIT,2022,11,pit,cin,0,0,0,36,22,14,0,0,0,13,12,1,24,14,10,0,0,0
2022_11_CLE_BUF,2022,11,buf,cle,0,0,0,31,19,12,0,0,0,0,0,0,12,7,5,20,6,14
2022_11_CLE_BUF,2022,11,cle,buf,0,0,0,35,20,15,0,0,0,29,26,3,9,5,4,0,0,0
2022_11_DAL_MIN,2022,11,dal,min,0,0,0,30,11,19,12,8,4,0,0,0,0,0,0,30,13,17
2022_11_DAL_MIN,2022,11,min,dal,10,9,1,18,10,8,0,0,0,29,21,8,0,0,0,0,0,0
2022_11_DET_NYG,2022,11,det,nyg,0,0,0,33,19,14,0,0,0,0,0,0,0,0,0,31,11,20
2022_11_DET_NYG,2022,11,nyg,det,7,7,0,32,17,15,0,0,0,36,27,9,0,0,0,0,0,0
2022_11_KC_LAC,2022,11,kc,lac,0,0,0,32,24,8,0,0,0,0,0,0,32,17,15,0,0,0
2022_11_KC_LAC,2022,11,lac,kc,0,0,0,37,21,16,0,0,0,0,0,0,28,16,12,0,0,0
2022_11_LA_NO,2022,11,lar,no,0,0,0,35,19,16,0,0,0,25,15,10,3,2,1,0,0,0
2022_11_LA_NO,2022,11,no,lar,0,0,0,26,14,12,0,0,0,0,0,0,23,16,7,6,2,4
2022_11_LV_DEN,2022,11,den,lv,0,0,0,28,17,11,0,0,0,0,0,0,36,20,16,0,0,0
2022_11_LV_DEN,2022,11,lv,den,8,4,4,23,13,10,0,0,0,0,0,0,35,24,11,0,0,0
2022_11_NYJ_NE,2022,11,ne,nyj,0,0,0,34,19,15,0,0,0,0,0,0,29,15,14,0,0,0
2022_11_NYJ_NE,2022,11,nyj,ne,0,0,0,23,14,9,0,0,0,0,0,0,27,16,11,0,0,0
2022_11_PHI_IND,2022,11,ind,phi,0,0,0,29,15,14,0,0,0,0,0,0,24,15,9,12,7,5
2022_11_PHI_IND,2022,11,phi,ind,0,0,0,31,19,12,0,0,0,19,11,8,16,5,11,0,0,0
2022_11_SF_ARI,2022,11,ari,sf,9,6,3,30,19,11,0,0,0,32,24,8,0,0,0,0,0,0
2022_11_SF_ARI,2022,11,sf,ari,0,0,0,28,21,7,0,0,0,0,0,0,8,1,7,20,8,12
2022_11_TEN_GB,2022,11,gb,ten,0,0,0,20,11,9,0,0,0,28,22,6,12,7,5,0,0,0
2022_11_TEN_GB,2022,11,ten,gb,0,0,0,40,22,18,0,0,0,0,0,0,11,7,4,12,5,7
2022_11_WAS_HOU,2022,11,hou,wsh,7,5,2,14,8,6,0,0,0,34,29,5,0,0,0,0,0,0
2022_11_WAS_HOU,2022,11,wsh,hou,0,0,0,23,11,12,19,12,7,0,0,0,0,0,0,26,6,20
2022_12_ATL_WAS,2022,12,atl,wsh,0,0,0,33,16,17,0,0,0,0,0,0,24,10,14,0,0,0
2022_12_ATL_WAS,2022,12,wsh,atl,0,0,0,26,14,12,0,0,0,0,0,0,35,10,25,0,0,0
2022_12_BAL_JAX,2022,12,bal,jax,0,0,0,36,20,16,0,0,0,0,0,0,34,19,15,0,0,0
2022_12_BAL_JAX,2022,12,jax,bal,0,0,0,24,13,11,0,0,0,14,10,4,24,20,4,0,0,0
2022_12_BUF_DET,2022,12,buf,det,0,0,0,32,23,9,0,0,0,0,0,0,45,30,15,0,0,0
2022_12_BUF_DET,2022,12,det,buf,0,0,0,39,21,18,0,0,0,0,0,0,31,20,11,0,0,0
2022_12_CHI_NYJ,2022,12,chi,nyj,0,0,0,23,11,12,0,0,0,26,13,13,7,4,3,0,0,0
2022_12_CHI_NYJ,2022,12,nyj,chi,0,0,0,36,22,14,0,0,0,0,0,0,9,3,6,17,5,12
2022_12_CIN_TEN,2022,12,cin,ten,0,0,0,33,26,7,0,0,0,0,0,0,33,19,14,0,0,0
2022_12_CIN_TEN,2022,12,ten,cin,0,0,0,33,24,9,0,0,0,0,0,0,24,14,10,0,0,0
2022_12_DEN_CAR,2022,12,car,den,0,0,0,35,14,21,0,0,0,0,0,0,10,2,8,21,4,17
2022_12_DEN_CAR,2022,12,den,car,0,0,0,27,16,11,0,0,0,30,25,5,3,2,1,0,0,0
2022_12_GB_PHI,2022,12,gb,phi,4,1,3,22,14,8,0,0,0,19,12,7,3,1,2,0,0,0
2022_12_GB_PHI,2022,12,phi,gb,0,0,0,43,23,20,0,0,0,0,0,0,23,7,16,13,6,7
2022_12_HOU_MIA,2022,12,hou,mia,18,16,2,7,4,3,0,0,0,33,26,7,0,0,0,0,0,0
2022_12_HOU_MIA,2022,12,mia,hou,0,0,0,17,12,5,27,23,4,0,0,0,0,0,0,28,15,13
2022_12_LA_KC,2022,12,kc,lar,0,0,0,40,33,7,0,0,0,0,0,0,0,0,0,36,17,19
2022_12_LA_KC,2022,12,lar,kc,0,0,0,25,10,15,0,0,0,29,20,9,0,0,0,0,0,0
2022_12_LAC_ARI,2022,12,ari,lac,0,0,0,38,20,18,0,0,0,0,0,0,27,13,14,0,0,0
2022_12_LAC_ARI,2022,12,lac,ari,11,9,2,17,13,4,0,0,0,0,0,0,36,32,4,0,0,0
2022_12_LV_SEA,2022,12,lv,sea,0,0,0,36,21,15,0,0,0,0,0,0,41,18,23,0,0,0
2022_12_LV_SEA,2022,12,sea,lv,0,0,0,29,20,9,0,0,0,0,0,0,35,24,11,0,0,0
2022_12_NE_MIN,2022,12,min,ne,0,0,0,38,23,15,0,0,0,0,0,0,29,18,11,0,0,0
2022_12_NE_MIN,2022,12,ne,min,0,0,0,22,15,7,0,0,0,0,0,0,32,26,6,0,0,0
2022_12_NO_SF,2022,12,no,sf,2,1,1,21,14,7,0,0,0,34,24,10,0,0,0,0,0,0
2022_12_NO_SF,2022,12,sf,no,0,0,0,42,29,13,0,0,0,0,0,0,0,0,0,26,10,16
2022_12_NYG_DAL,2022,12,dal,nyg,0,0,0,36,18,18,0,0,0,0,0,0,32,17,15,6,1,5
2022_12_NYG_DAL,2022,12,nyg,dal,0,0,0,33,21,12,0,0,0,17,13,4,11,6,5,0,0,0
2022_12_PIT_IND,2022,12,ind,pit,15,11,4,8,5,3,0,0,0,4,1,3,37,24,13,0,0,0
2022_12_PIT_IND,2022,12,pit,ind,0,0,0,33,16,17,11,7,4,0,0,0,23,11,12,0,0,0
2022_12_TB_CLE,2022,12,cle,tb,0,0,0,35,21,14,0,0,0,0,0,0,44,25,19,0,0,0
2022_12_TB_CLE,2022,12,tb,cle,0,0,0,25,16,9,0,0,0,0,0,0,44,33,11,0,0,0
2022_13_BUF_NE,2022,13,buf,ne,0,0,0,33,17,16,10,9,1,0,0,0,0,0,0,28,14,14
2022_13_BUF_NE,2022,13,ne,buf,13,9,4,12,7,5,0,0,0,29,25,4,0,0,0,0,0,0
2022_13_CLE_HOU,2022,13,cle,hou,0,0,0,29,14,15,0,0,0,0,0,0,24,10,14,7,0,7
2022_13_CLE_HOU,2022,13,hou,cle,0,0,0,38,24,14,0,0,0,21,15,6,5,2,3,0,0,0
2022_13_DEN_BAL,2022,13,bal,den,0,0,0,29,22,7,0,0,0,0,0,0,42,27,15,0,0,0
2022_13_DEN_BAL,2022,13,den,bal,0,0,0,31,14,17,0,0,0,0,0,0,22,13,9,0,0,0
2022_13_GB_CHI,2022,13,chi,gb,0,0,0,21,11,10,0,0,0,6,6,0,24,12,12,0,0,0
2022_13_GB_CHI,2022,13,gb,chi,25,14,11,11,7,4,0,0,0,6,3,3,21,10,11,0,0,0
2022_13_IND_DAL,2022,13,dal,ind,0,0,0,41,21,20,0,0,0,0,0,0,14,9,5,12,2,10
2022_13_IND_DAL,2022,13,ind,dal,0,0,0,30,16,14,0,0,0,21,17,4,18,8,10,0,0,0
2022_13_JAX_DET,2022,13,det,jax,0,0,0,14,9,5,25,16,9,0,0,0,0,0,0,35,20,15
2022_13_JAX_DET,2022,13,jax,det,21,15,6,11,6,5,0,0,0,23,18,5,0,0,0,0,0,0
2022_13_KC_CIN,2022,13,cin,kc,0,0,0,30,15,15,4,3,1,0,0,0,36,24,12,0,0,0
2022_13_KC_CIN,2022,13,kc,cin,18,11,7,11,6,5,0,0,0,0,0,0,26,15,11,0,0,0
2022_13_LAC_LV,2022,13,lac,lv,0,0,0,37,26,11,0,0,0,17,13,4,21,17,4,0,0,0
2022_13_LAC_LV,2022,13,lv,lac,8,5,3,25,16,9,0,0,0,0,0,0,15,7,8,13,4,9
2022_13_MIA_SF,2022,13,mia,sf,0,0,0,25,20,5,0,0,0,7,7,0,14,10,4,0,0,0
2022_13_MIA_SF,2022,13,sf,mia,0,0,0,45,28,17,0,0,0,0,0,0,33,18,15,3,2,1
2022_13_NO_TB,2022,13,no,tb,0,0,0,25,15,10,0,0,0,0,0,0,18,10,8,15,8,7
2022_13_NO_TB,2022,13,tb,no,0,0,0,38,24,14,0,0,0,23,20,3,18,15,3,0,0,0
2022_13_NYJ_MIN,2022,13,min,nyj,0,0,0,35,24,11,6,4,2,0,0,0,16,9,7,9,4,5
2022_13_NYJ_MIN,2022,13,nyj,min,11,10,1,25,17,8,0,0,0,25,15,10,24,20,4,0,0,0
2022_13_PIT_ATL,2022,13,atl,pit,9,8,1,14,9,5,0,0,0,14,3,11,17,5,12,0,0,0
2022_13_PIT_ATL,2022,13,pit,atl,0,0,0,38,21,17,1,0,1,0,0,0,12,4,8,13,6,7
2022_13_SEA_LA,2022,13,lar,sea,0,0,0,37,20,17,0,0,0,0,0,0,27,16,11,0,0,0
2022_13_SEA_LA,2022,13,sea,lar,0,0,0,26,18,8,0,0,0,0,0,0,40,28,12,0,0,0
2022_13_TEN_PHI,2022,13,phi,ten,0,0,0,35,26,9,5,4,1,0,0,0,0,0,0,33,16,17
2022_13_TEN_PHI,2022,13,ten,phi,3,3,0,26,19,7,0,0,0,26,14,12,0,0,0,0,0,0
2022_13_WAS_NYG,2022,13,nyg,wsh,7,4,3,23,10,13,0,0,0,0,0,0,33,25,8,0,0,0
2022_13_WAS_NYG,2022,13,wsh,nyg,0,0,0,32,18,14,0,0,0,0,0,0,52,30,22,0,0,0
2022_14_BAL_PIT,2022,14,bal,pit,0,0,0,31,16,15,0,0,0,0,0,0,26,7,19,0,0,0
2022_14_BAL_PIT,2022,14,pit,bal,6,4,2,22,12,10,0,0,0,6,6,0,21,15,6,0,0,0
2022_14_CAR_SEA,2022,14,car,sea,0,0,0,14,5,9,22,10,12,0,0,0,27,13,14,8,0,8
2022_14_CAR_SEA,2022,14,sea,car,25,19,6,1,1,0,0,0,0,9,8,1,19,15,4,0,0,0
2022_14_CLE_CIN,2022,14,cin,cle,0,0,0,38,28,10,0,0,0,0,0,0,0,0,0,26,15,11
2022_14_CLE_CIN,2022,14,cle,cin,3,3,0,28,12,16,0,0,0,40,34,6,0,0,0,0,0,0
2022_14_HOU_DAL,2022,14,dal,hou,0,0,0,34,23,11,0,0,0,0,0,0,36,19,17,0,0,0
2022_14_HOU_DAL,2022,14,hou,dal,0,0,0,35,14,21,0,0,0,0,0,0,30,15,15,0,0,0
2022_14_JAX_TEN,2022,14,jax,ten,0,0,0,34,23,11,0,0,0,0,0,0,13,9,4,23,13,10
2022_14_JAX_TEN,2022,14,ten,jax,0,0,0,34,19,15,0,0,0,32,28,4,0,0,0,0,0,0
2022_14_KC_DEN,2022,14,den,kc,23,17,6,15,12,3,0,0,0,20,17,3,14,10,4,0,0,0
2022_14_KC_DEN,2022,14,kc,den,0,0,0,16,13,3,19,13,6,0,0,0,30,18,12,0,0,0
2022_14_LV_LA,2022,14,lar,lv,15,7,8,3,0,3,0,0,0,36,28,8,8,8,0,0,0,0
2022_14_LV_LA,2022,14,lv,lar,0,0,0,29,11,18,10,5,5,0,0,0,4,1,3,17,7,10
2022_14_MIA_LAC,2022,14,lac,mia,0,0,0,44,33,11,0,0,0,0,0,0,24,16,8,10,9,1
2022_14_MIA_LAC,2022,14,mia,lac,6,3,3,19,14,5,0,0,0,15,11,4,11,7,4,0,0,0
2022_14_MIN_DET,2022,14,det,min,0,0,0,31,22,9,0,0,0,0,0,0,29,15,14,11,4,7
2022_14_MIN_DET,2022,14,min,det,0,0,0,40,26,14,0,0,0,21,19,2,3,2,1,0,0,0
2022_14_NE_ARI,2022,14,ari,ne,0,0,0,37,26,11,0,0,0,22,21,1,16,11,5,0,0,0
2022_14_NE_ARI,2022,14,ne,ari,0,0,0,32,23,9,0,0,0,0,0,0,16,11,5,8,5,3
2022_14_NYJ_BUF,2022,14,buf,nyj,0,0,0,33,24,9,0,0,0,0,0,0,15,10,5,10,3,7
2022_14_NYJ_BUF,2022,14,nyj,buf,0,0,0,29,17,12,0,0,0,25,20,5,20,14,6,0,0,0
2022_14_PHI_NYG,2022,14,nyg,phi,19,11,8,9,6,3,0,0,0,36,27,9,0,0,0,0,0,0
2022_14_PHI_NYG,2022,14,phi,nyg,0,0,0,28,23,5,10,6,4,0,0,0,0,0,0,29,9,20
2022_14_TB_SF,2022,14,sf,tb,0,0,0,19,11,8,22,12,10,0,0,0,0,0,0,21,5,16
2022_14_TB_SF,2022,14,tb,sf,14,11,3,13,8,5,0,0,0,48,39,9,0,0,0,0,0,0
2022_15_ARI_DEN,2022,15,ari,den,0,0,0,31,23,8,0,0,0,10,7,3,22,14,8,0,0,0
2022_15_ARI_DEN,2022,15,den,ari,0,0,0,34,21,13,0,0,0,0,0,0,25,11,14,8,1,7
2022_15_ATL_NO,2022,15,atl,no,32,20,12,3,2,1,0,0,0,26,9,17,12,8,4,0,0,0
2022_15_ATL_NO,2022,15,no,atl,0,0,0,12,7,5,18,7,11,0,0,0,21,6,15,3,1,2
2022_15_BAL_CLE,2022,15,bal,cle,0,0,0,35,17,18,0,0,0,16,14,2,12,6,6,0,0,0
2022_15_BAL_CLE,2022,15,cle,bal,0,0,0,29,19,10,0,0,0,0,0,0,13,9,4,21,5,16
2022_15_CIN_TB,2022,15,cin,tb,11,9,2,8,6,2,0,0,0,12,9,3,13,9,4,17,9,8
2022_15_CIN_TB,2022,15,tb,cin,0,0,0,24,15,9,17,9,8,17,14,3,6,3,3,10,6,4
2022_15_DAL_JAX,2022,15,dal,jax,0,0,0,36,16,20,4,3,1,0,0,0,23,8,15,12,8,4
2022_15_DAL_JAX,2022,15,jax,dal,17,11,6,10,6,4,0,0,0,20,12,8,23,16,7,0,0,0
2022_15_DET_NYJ,2022,15,det,nyj,0,0,0,37,20,17,0,0,0,0,0,0,31,18,13,0,0,0
2022_15_DET_NYJ,2022,15,nyj,det,0,0,0,27,17,10,0,0,0,0,0,0,36,24,12,0,0,0
2022_15_IND_MIN,2022,15,ind,min,0,0,0,10,4,6,29,13,16,0,0,0,20,10,10,19,10,9
2022_15_IND_MIN,2022,15,min,ind,22,13,9,4,4,0,0,0,0,38,27,11,26,23,3,0,0,0
2022_15_KC_HOU,2022,15,hou,kc,0,0,0,32,17,15,0,0,0,0,0,0,29,20,9,0,0,0
2022_15_KC_HOU,2022,15,kc,hou,0,0,0,34,24,10,0,0,0,0,0,0,42,22,20,0,0,0
2022_15_LA_GB,2022,15,gb,lar,0,0,0,30,17,13,0,0,0,0,0,0,13,8,5,25,11,14
2022_15_LA_GB,2022,15,lar,gb,0,0,0,27,17,10,0,0,0,18,11,7,0,0,0,0,0,0
2022_15_MIA_BUF,2022,15,buf,mia,0,0,0,36,26,10,0,0,0,0,0,0,39,22,17,0,0,0
2022_15_MIA_BUF,2022,15,mia,buf,0,0,0,31,17,14,0,0,0,0,0,0,27,17,10,0,0,0
2022_15_NE_LV,2022,15,lv,ne,0,0,0,36,20,16,0,0,0,0,0,0,30,23,7,2,1,1
2022_15_NE_LV,2022,15,ne,lv,0,0,0,25,16,9,0,0,0,6,3,3,32,15,17,0,0,0
2022_15_NYG_WAS,2022,15,nyg,wsh,0,0,0,26,16,10,0,0,0,0,0,0,29,15,14,5,4,1
2022_15_NYG_WAS,2022,15,wsh,nyg,5,5,0,28,11,17,0,0,0,7,5,2,23,14,9,0,0,0
2022_15_PHI_CHI,2022,15,chi,phi,0,0,0,36,21,15,0,0,0,12,8,4,10,5,5,0,0,0
2022_15_PHI_CHI,2022,15,phi,chi,0,0,0,28,19,9,0,0,0,0,0,0,41,23,18,1,1,0
2022_15_PIT_CAR,2022,15,car,pit,0,0,0,24,15,9,0,0,0,21,15,6,0,0,0,0,0,0
2022_15_PIT_CAR,2022,15,pit,car,0,0,0,31,11,20,0,0,0,0,0,0,33,10,23,3,2,1
2022_15_SF_SEA,2022,15,sea,sf,4,4,0,29,22,7,0,0,0,31,25,6,0,0,0,0,0,0
2022_15_SF_SEA,2022,15,sf,sea,0,0,0,31,18,13,0,0,0,0,0,0,6,1,5,24,12,12
2022_15_TEN_LAC,2022,15,lac,ten,0,0,0,31,18,13,0,0,0,0,0,0,38,27,11,0,0,0
2022_15_TEN_LAC,2022,15,ten,lac,0,0,0,27,17,10,0,0,0,0,0,0,34,17,17,0,0,0
2022_16_ATL_BAL,2022,16,atl,bal,11,8,3,18,10,8,0,0,0,39,18,21,3,3,0,0,0,0
2022_16_ATL_BAL,2022,16,bal,atl,0,0,0,32,13,19,0,0,0,0,0,0,12,3,9,4,2,2
2022_16_BUF_CHI,2022,16,buf,chi,0,0,0,26,17,9,0,0,0,0,0,0,22,10,12,15,8,7
2022_16_BUF_CHI,2022,16,chi,buf,0,0,0,31,15,16,0,0,0,22,15,7,8,4,4,0,0,0
2022_16_CIN_NE,2022,16,cin,ne,0,0,0,14,10,4,37,31,6,0,0,0,8,4,4,22,13,9
2022_16_CIN_NE,2022,16,ne,cin,13,9,4,3,1,2,0,0,0,26,22,4,11,6,5,0,0,0
2022_16_DEN_LA,2022,16,den,lar,23,15,8,3,2,1,0,0,0,40,27,13,0,0,0,0,0,0
2022_16_DEN_LA,2022,16,lar,den,0,0,0,13,5,8,25,15,10,0,0,0,0,0,0,26,10,16
2022_16_DET_CAR,2022,16,car,det,0,0,0,29,9,20,8,6,2,0,0,0,0,0,0,30,10,20
2022_16_DET_CAR,2022,16,det,car,3,2,1,25,14,11,0,0,0,37,34,3,0,0,0,0,0,0
2022_16_GB_MIA,2022,16,gb,mia,10,9,1,22,17,5,0,0,0,0,0,0,32,17,15,0,0,0
2022_16_GB_MIA,2022,16,mia,gb,0,0,0,26,14,12,2,1,1,0,0,0,22,14,8,0,0,0
2022_16_HOU_TEN,2022,16,hou,ten,0,0,0,31,17,14,0,0,0,0,0,0,34,20,14,0,0,0
2022_16_HOU_TEN,2022,16,ten,hou,0,0,0,28,13,15,0,0,0,0,0,0,33,16,17,0,0,0
2022_16_JAX_NYJ,2022,16,jax,nyj,0,0,0,35,15,20,6,5,1,0,0,0,0,0,0,28,17,11
